Budget currency,Date,Week,Month,Year,Hour,Advertiser account ID,Advertiser account name,Ad product,Portfolio ID,Portfolio name,Campaign ID,Campaign name,Campaign budget amount,Campaign delivery status,Campaign bid strategy,Campaign rule amount,Campaign cost type,Ad group ID,Ad group name,Ad group delivery status,Advertised product ID,Advertised product SKU,Placement Name,Placement size,Site or app,Placement classification,Target value,Target match type,Search term,Matched target,Impressions,Invalid impression rate,Clicks,Invalid clicks,Viewable CTR (vCTR),CTR,CPC,Viewable rate,Viewable impressions,Total cost,Purchases (all views),Sales (all views),Units sold (all views),Cost per purchase (all views),Purchase rate (all views),Purchase rate over clicks (all views),ROAS (all views),Purchases (new to brand),Purchase rate (new to brand),Detail page views,"Purchases (halo, all views)","Sales (halo, all views)","Units sold (halo, all views)",Detail page view rate,Add to cart,Add to list,Long-term sales,Long-term ROAS,Purchases (combined),ROAS (combined),ROAS from clicks (combined),Sales (combined),Units sold (combined),Cost per purchase (combined),Purchase rate (combined)
USD,"Jan 24, 2026",4,1,2026,16,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,137886423153913,B0776QYR57 - Nail Swatch Sticks 200Pcs,"=""554325808343863""",SP Kw Ex - nail color swatches - B0776QYR57,13,ENABLED,legacy,,CPC,"=""325311337027149""",B0776QYR57-SP-Ext-nail color swatches,ENABLED,B0776QYR57,JA-2HQA-0I4J,,,,Top of Search on-Amazon,nail color swatches,EXACT,nail color swatches,nail color swatches,0,,0,0,,,,,0,0.0,1,4.55,1,0.0,,,,0,,0,1,4.55,1,,0,0,4.15,,1,,,4.55,1,0.0,
USD,"Jan 26, 2026",5,1,2026,22,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,137886423153913,B0776QYR57 - Nail Swatch Sticks 200Pcs,"=""462396908340020""",SPV Kw Ex Tos Ros- nail swatch stick - B0776QYR57,25,ENABLED,legacy,3750000,CPC,"=""540171739194466""",B0776QYR57-SP-Ext-nail swatch stick,ENABLED,B0776QYR57,JA-2HQA-0I4J,,,,Top of Search on-Amazon,nail swatch stick,EXACT,nail swatch sticks,nail swatch sticks,0,,0,0,,,,,0,0.0,1,7.95,1,0.0,,,,0,,0,0,0.0,0,,0,0,7.95,,1,,,7.95,1,0.0,
USD,"Jan 21, 2026",4,1,2026,3,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,208654278465169,B00XVF6Z3C - Heart spoons,"=""361367957977258""",Sp Kw Ex - heart shaped spoons - B00XVF6Z3C,5,ENABLED,legacy,,CPC,"=""395125040146522""",SP- KW Ext heart shaped spoons-B00XVF6Z3C,ENABLED,B00XVF6Z3C,II-LXDF-8CBW,,,,Other on-Amazon,heart shaped spoons,EXACT,heart shaped spoons,heart shaped spoons,0,,0,0,,,,,0,0.0,1,7.99,1,0.0,,,,0,,0,0,0.0,0,,0,0,7.56,,1,,,7.99,1,0.0,
USD,"Jan 24, 2026",4,1,2026,5,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,168395887663498,B075R3XR7Y - 4Pcs Cocktail Spoon Long,"=""373820645058239""",SpV Pt B086YGF75J - B075R3XR7Y,15,ENABLED,legacy,,CPC,"=""356063657061236""",Product,ENABLED,B075R3XR7Y,EM-5VD0-2FC5,,,,Top of Search on-Amazon,"asin=""B086YGF75J""",TARGETING_EXPRESSION,B086YGF75J,B086YGF75J,0,,0,0,,,,,0,0.0,2,19.9,2,0.0,,,,0,,0,0,0.0,0,,0,0,19.48,,2,,,19.9,2,0.0,
USD,"Jan 25, 2026",4,1,2026,17,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,137886423153913,B0776QYR57 - Nail Swatch Sticks 200Pcs,"=""546481812728078""",Sp KW Ex Tos Ros - nail polish swatches - B0776QYR57,10,ENABLED,manual,,CPC,"=""417013540053508""",Sp KW Ex - nail polish swatches - B0776QYR57,ENABLED,B0776QYR57,JA-2HQA-0I4J,,,,Top of Search on-Amazon,nail polish swatches,EXACT,nail polish swatches,nail polish swatches,0,,0,0,,,,,0,0.0,1,7.95,1,0.0,,,,0,,0,0,0.0,0,,0,0,7.57,,1,,,7.95,1,0.0,
USD,"Jan 21, 2026",4,1,2026,8,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,273587567594476,B08PKPR7LP - 8Pcs Cocktail Spoon Long,"=""322462466565877""",Sp Pt B086YGF75J - B08PKPR7LP,12,ENABLED,legacy,,CPC,"=""311671264750557""",Sp Pt B086YGF75J - B08PKPR7LP,ENABLED,B08PKPR7LP,TY-Q1XV-A8N7,,,,Other on-Amazon,"asin=""B086YGF75J""",TARGETING_EXPRESSION,long coffee spoon,long coffee spoon,0,,0,0,,,,,0,0.0,1,15.75,1,0.0,,,,0,,0,0,0.0,0,,0,0,15.32,,1,,,15.75,1,0.0,
USD,"Jan 23, 2026",4,1,2026,3,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,137886423153913,B0776QYR57 - Nail Swatch Sticks 200Pcs,"=""402416760984794""",Sp KW Br +nail+swatch+sticks - B0776QYR57,7,ENABLED,legacy,,CPC,"=""393089500691090""",Sp KW Br - Nail Swatch Sticks - B0776QYR57,ENABLED,B0776QYR57,JA-2HQA-0I4J,,,,Top of Search on-Amazon,+nail+swatch+sticks,BROAD,swatch nails sticks,swatch nails sticks,0,,0,0,,,,,0,0.0,1,7.95,1,0.0,,,,0,,0,0,0.0,0,,0,0,7.95,,1,,,7.95,1,0.0,
USD,"Jan 21, 2026",4,1,2026,21,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,258730673842577,B0917J3DBG - Hose Clamp Pliers,"=""544496094566361""",SP Kw Ex hose clamp tool - B0917J3DBG,10,ENABLED,legacy,1500000,CPC,"=""453188161856545""",Exact,ENABLED,B0917J3DBG,ZP-NXDK-UGDV,,,,Top of Search on-Amazon,hose clamp tool,EXACT,hose clamp tool,hose clamp tool,0,,0,0,,,,,0,0.0,1,14.45,1,0.0,,,,0,,0,0,0.0,0,,0,0,14.03,,1,,,14.45,1,0.0,
USD,"Jan 23, 2026",4,1,2026,20,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,193806455870425,B089YTQ1RL - Plastic Bobbins 360,"=""313813303816215""",Sp KW Ex - embroidery bobbins - B089YTQ1RL,5,ENABLED,legacy,,CPC,"=""313291337328204""",B089YTQ1RL-SP-Ext-embroidery bobbins,ENABLED,B089YTQ1RL,69-AUCB-U9L1,,,,Top of Search on-Amazon,embroidery bobbins,EXACT,embroidery bobbins,embroidery bobbins,0,,0,0,,,,,0,0.0,1,9.95,1,0.0,,,,0,,0,0,0.0,0,,0,0,9.52,,1,,,9.95,1,0.0,
USD,"Jan 24, 2026",4,1,2026,17,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,137886423153913,B0776QYR57 - Nail Swatch Sticks 200Pcs,"=""462396908340020""",SPV Kw Ex Tos Ros- nail swatch stick - B0776QYR57,25,ENABLED,legacy,3750000,CPC,"=""540171739194466""",B0776QYR57-SP-Ext-nail swatch stick,ENABLED,B0776QYR57,JA-2HQA-0I4J,,,,Top of Search on-Amazon,nail swatch stick,EXACT,nail swatch sticks,nail swatch sticks,0,,0,0,,,,,0,0.0,5,39.75,5,0.0,,,,0,,0,0,0.0,0,,0,0,38.55,,5,,,39.75,5,0.0,
USD,"Jan 21, 2026",4,1,2026,20,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,197265869679869,B08V7GSSYS - Defrosting Tray,"=""365191395086475""",Sp KW Ex rel cat - B08V7GSSYS,10,ENABLED,legacy,1500000,CPC,"=""533688988887401""",Sp KW Ex rel cat low bid - B08V7GSSYS,ENABLED,B08V7GSSYS,RM-7ZKA-A5LD,,,,Other on-Amazon,"keyword-group=""Keywords related to your product category""",TARGETING_EXPRESSION,metal defrosting meat tray,metal defrosting meat tray,0,,0,0,,,,,0,0.0,1,16.95,1,0.0,,,,0,,0,0,0.0,0,,0,0,16.53,,1,,,16.95,1,0.0,
USD,"Jan 22, 2026",4,1,2026,7,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,168395887663498,B075R3XR7Y - 4Pcs Cocktail Spoon Long,"=""175969302792705""",SpV Kw Ex Tos BAR SPOON - B075R3XR7Y,20,ENABLED,legacy,2600000,CPC,"=""55507098328005""",BAR SPOON Exact,ENABLED,B075R3XR7Y,EM-5VD0-2FC5,,,,Top of Search on-Amazon,bar spoon,EXACT,bar spoon,bar spoon,0,,0,0,,,,,0,0.0,1,9.95,1,0.0,,,,0,,0,0,0.0,0,,0,0,9.53,,1,,,9.95,1,0.0,
USD,"Jan 21, 2026",4,1,2026,18,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,183465943838049,B073VH6FRJ - Black Mesh Bags Drawstring 5,"=""93448864284172""",SP Auto Low bid - B073VH6FRJ,5,ENABLED,legacy,,CPC,"=""188992017928180""",Ad group,ENABLED,B073VH6FRJ,YY-8BE8-9EIL,,,,Detail Page on-Amazon,loose-match,TARGETING_EXPRESSION_PREDEFINED,mesh bags drawstring,mesh bags drawstring,0,,0,0,,,,,0,0.0,1,6.99,1,0.0,,,,0,,0,1,6.99,1,,0,0,6.57,,1,,,6.99,1,0.0,
USD,"Jan 25, 2026",4,1,2026,20,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,264568669930856,Scavenger Smile,"=""299362373048865""",SP Kw Scavenger Smile,10,ENABLED,legacy,1500000,CPC,"=""401774250700970""",SP Kw Scavenger,ENABLED,B09ZHSVH6B,V0-UZZX-Y65R,,,,Detail Page on-Amazon,best spoon tea,BROAD,cute cutlery set,cute cutlery set,0,,0,0,,,,,0,0.0,3,36.38,3,0.0,,,,0,,0,2,22.39,2,,0,0,35.96,,3,,,36.38,3,0.0,
USD,"Jan 23, 2026",4,1,2026,18,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,242962102808048,B0747DNK9C - Keychain Clips 100,"=""95087018698918""",Sp Pt Cat List - B0747DNK9C,4,ENABLED,legacy,,CPC,"=""89638153999514""",B0747DNK9C,ENABLED,B0747DNK9C,60-UWT3-LOAV,,,,Other on-Amazon,"category=""Jewelry Clasps""",TARGETING_EXPRESSION,key chain making supplies,key chain making supplies,0,,0,0,,,,,0,0.0,1,7.9,1,0.0,,,,0,,0,0,0.0,0,,0,0,7.47,,1,,,7.9,1,0.0,
USD,"Jan 22, 2026",4,1,2026,18,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,137886423153913,B0776QYR57 - Nail Swatch Sticks 200Pcs,"=""494473176013978""",SP Kw Ex - nail swatch - B0776QYR57,20,ENABLED,legacy,,CPC,"=""525954610673823""",B0776QYR57-SP-Ext-nail swatch,ENABLED,B0776QYR57,JA-2HQA-0I4J,,,,Top of Search on-Amazon,nail swatch,EXACT,nails swatches,nails swatches,0,,0,0,,,,,0,0.0,1,7.75,1,0.0,,,,0,,0,1,7.75,1,,0,0,7.36,,1,,,7.75,1,0.0,
USD,"Jan 25, 2026",4,1,2026,10,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,258730673842577,B0917J3DBG - Hose Clamp Pliers,"=""544496094566361""",SP Kw Ex hose clamp tool - B0917J3DBG,10,ENABLED,legacy,1500000,CPC,"=""453188161856545""",Exact,ENABLED,B0917J3DBG,ZP-NXDK-UGDV,,,,Top of Search on-Amazon,hose clamp tool,EXACT,hose clamp tool,hose clamp tool,0,,0,0,,,,,0,0.0,1,14.45,1,0.0,,,,0,,0,0,0.0,0,,0,0,14.03,,1,,,14.45,1,0.0,
USD,"Jan 22, 2026",4,1,2026,6,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,197265869679869,B08V7GSSYS - Defrosting Tray,"=""365191395086475""",Sp KW Ex rel cat - B08V7GSSYS,10,ENABLED,legacy,1500000,CPC,"=""533688988887401""",Sp KW Ex rel cat low bid - B08V7GSSYS,ENABLED,B08V7GSSYS,RM-7ZKA-A5LD,,,,Other on-Amazon,"keyword-group=""Keywords related to your product category""",TARGETING_EXPRESSION,defrost board,defrost board,0,,0,0,,,,,0,0.0,1,16.95,1,0.0,,,,0,,0,0,0.0,0,,0,0,16.53,,1,,,16.95,1,0.0,
USD,"Jan 26, 2026",5,1,2026,12,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,264568669930856,Scavenger Smile,"=""346610041611823""",Sp Pt Sug Cat List Scavenger,10,ENABLED,legacy,,CPC,"=""535922178927393""",Sp Pt Sug Cat List Scavenger,ENABLED,B0DKC5899Z,RQ-V550-5CL7,,,,Detail Page on-Amazon,"category=""Serving Tablespoons""",TARGETING_EXPRESSION,B0799NGSR9,B0799NGSR9,0,,0,0,,,,,0,0.0,4,68.76,6,0.0,,,,0,,0,2,38.79,3,,0,0,68.34,,4,,,68.76,6,0.0,
USD,"Jan 23, 2026",4,1,2026,6,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,50564743311782,B089LDN7QW - Lobster Claw Clasps 200,"=""312048991599424""",Sp Kw Ex - plastic keychain clip - B089LDN7QW,5,ENABLED,legacy,,CPC,"=""366856185239550""",Exact,ENABLED,B089LDN7QW,ES-AXI5-X3B2,,,,Detail Page on-Amazon,plastic keychain clip,EXACT,plastic keychain clip,plastic keychain clip,0,,0,0,,,,,0,0.0,1,9.9,1,0.0,,,,0,,0,0,0.0,0,,0,0,9.9,,1,,,9.9,1,0.0,
USD,"Jan 27, 2026",5,1,2026,15,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,264568669930856,Scavenger Smile,"=""299362373048865""",SP Kw Scavenger Smile,10,ENABLED,legacy,1500000,CPC,"=""401774250700970""",SP Kw Scavenger,ENABLED,B00XVF6Z3C,II-LXDF-8CBW,,,,Other on-Amazon,tea spoon,BROAD,tea spoon pink,tea spoon pink,0,,0,0,,,,,0,0.0,1,35.4,4,0.0,,,,0,,0,0,0.0,0,,0,0,35.4,,1,,,35.4,4,0.0,
USD,"Jan 21, 2026",4,1,2026,15,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,137886423153913,B0776QYR57 - Nail Swatch Sticks 200Pcs,"=""494473176013978""",SP Kw Ex - nail swatch - B0776QYR57,20,ENABLED,legacy,,CPC,"=""525954610673823""",B0776QYR57-SP-Ext-nail swatch,ENABLED,B0776QYR57,JA-2HQA-0I4J,,,,Top of Search on-Amazon,nail swatch,EXACT,nail swatch,nail swatch,0,,0,0,,,,,0,0.0,1,7.95,1,0.0,,,,0,,0,0,0.0,0,,0,0,7.55,,1,,,7.95,1,0.0,
USD,"Jan 24, 2026",4,1,2026,14,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,258730673842577,B0917J3DBG - Hose Clamp Pliers,"=""289978733616690""",SP Kw Br +hose+clamp+tool - B0917J3DBG,8,ENABLED,legacy,,CPC,"=""319074507346677""",SP Kw Tos Br +hose+clamp+tool - B0917J3DBG,ENABLED,B0917J3DBG,ZP-NXDK-UGDV,,,,Top of Search on-Amazon,+hose+clamp+tool,BROAD,radiator hose clamp removal tool,radiator hose clamp removal tool,0,,0,0,,,,,0,0.0,1,13.45,1,0.0,,,,0,,0,0,0.0,0,,0,0,13.02,,1,,,13.45,1,0.0,
USD,"Jan 23, 2026",4,1,2026,6,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,258730673842577,B0917J3DBG - Hose Clamp Pliers,"=""5297652143389""",Sp Kw Ex HOSE CLAMP PLIERS - B0917J3DBG,10,ENABLED,legacy,1500000,CPC,"=""270387149916530""",Exact,ENABLED,B0917J3DBG,ZP-NXDK-UGDV,,,,Other on-Amazon,hose clamp pliers,EXACT,hose clamp pliers,hose clamp pliers,0,,0,0,,,,,0,0.0,1,14.45,1,0.0,,,,0,,0,0,0.0,0,,0,0,14.02,,1,,,14.45,1,0.0,
USD,"Jan 23, 2026",4,1,2026,12,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,70692716392228,B08PFP1P1H - Red Crabs,"=""317822163220951""",SP Kw Br +crab+decor - B08PFP1P1H,7,ENABLED,legacy,,CPC,"=""538249216893484""",SP Kw Br +crab+decor - B08PFP1P1H,ENABLED,B08PFP1P1H,IK-4CG8-4UX1,,,,Other on-Amazon,+crab+decor,BROAD,crab decor,crab decor,0,,0,0,,,,,0,0.0,1,12.45,1,0.0,,,,0,,0,0,0.0,0,,0,0,12.02,,1,,,12.45,1,0.0,
USD,"Jan 27, 2026",5,1,2026,16,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,137886423153913,B0776QYR57 - Nail Swatch Sticks 200Pcs,"=""494473176013978""",SP Kw Ex - nail swatch - B0776QYR57,20,ENABLED,legacy,,CPC,"=""525954610673823""",B0776QYR57-SP-Ext-nail swatch,ENABLED,B0776QYR57,JA-2HQA-0I4J,,,,Top of Search on-Amazon,nail swatch,EXACT,nail swatches,nail swatches,0,,0,0,,,,,0,0.0,1,7.95,1,0.0,,,,0,,0,0,0.0,0,,0,0,7.95,,1,,,7.95,1,0.0,
USD,"Jan 21, 2026",4,1,2026,19,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,258730673842577,B0917J3DBG - Hose Clamp Pliers,"=""289978733616690""",SP Kw Br +hose+clamp+tool - B0917J3DBG,8,ENABLED,legacy,,CPC,"=""319074507346677""",SP Kw Tos Br +hose+clamp+tool - B0917J3DBG,ENABLED,B0917J3DBG,ZP-NXDK-UGDV,,,,Other on-Amazon,+hose+clamp+tool,BROAD,audi hose clamp tool,audi hose clamp tool,0,,0,0,,,,,0,0.0,1,18.95,1,0.0,,,,0,,0,1,18.95,1,,0,0,18.53,,1,,,18.95,1,0.0,
USD,"Jan 24, 2026",4,1,2026,18,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,137886423153913,B0776QYR57 - Nail Swatch Sticks 200Pcs,"=""299571231461163""",SP Kw Ex nail swatch ring - B0776QYR57,5,ENABLED,legacy,,CPC,"=""515851970410005""",SP Kw Ex nail swatch ring - B0776QYR57,ENABLED,B0776QYR57,JA-2HQA-0I4J,,,,Top of Search on-Amazon,nail swatch ring,EXACT,nail swatch ring,nail swatch ring,0,,0,0,,,,,0,0.0,1,7.95,1,0.0,,,,0,,0,0,0.0,0,,0,0,7.55,,1,,,7.95,1,0.0,
USD,"Jan 22, 2026",4,1,2026,6,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,151517480097056,B0CMQY8L5X - 100 Pcs Cross Nail Charms,"=""305720133121670""",SP Kw Br +nail+charms - B0CMQY8L5X,5,ENABLED,legacy,,CPC,"=""460082070452106""",SP Kw Br +nail+charms - B0CMQY8L5X,ENABLED,B0CMQY8L5X,BQ-OBU0-RU8S,,,,Other on-Amazon,+nail+charms,BROAD,chanel nail charms,chanel nail charms,0,,0,0,,,,,0,0.0,1,6.99,1,0.0,,,,0,,0,0,0.0,0,,0,0,6.59,,1,,,6.99,1,0.0,
USD,"Jan 26, 2026",5,1,2026,15,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,137886423153913,B0776QYR57 - Nail Swatch Sticks 200Pcs,"=""462396908340020""",SPV Kw Ex Tos Ros- nail swatch stick - B0776QYR57,25,ENABLED,legacy,3750000,CPC,"=""540171739194466""",B0776QYR57-SP-Ext-nail swatch stick,ENABLED,B0776QYR57,JA-2HQA-0I4J,,,,Top of Search on-Amazon,nail swatch stick,EXACT,nail swatch sticks,nail swatch sticks,0,,0,0,,,,,0,0.0,3,23.85,3,0.0,,,,0,,0,0,0.0,0,,0,0,22.71,,3,,,23.85,3,0.0,
USD,"Jan 24, 2026",4,1,2026,17,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,273587567594476,B08PKPR7LP - 8Pcs Cocktail Spoon Long,"=""365360489600152""",Sp Pt Cat [Iced Tea Spoons] - B08PKPR7LP,5,ENABLED,legacy,,CPC,"=""552901279257348""",Sp Pt Cat [Iced Tea Spoons] - B08PKPR7LP,ENABLED,B08PKPR7LP,TY-Q1XV-A8N7,,,,Top of Search on-Amazon,"category=""Iced Tea Spoons""",TARGETING_EXPRESSION,B0F2HYJ8Z6,B0F2HYJ8Z6,0,,0,0,,,,,0,0.0,1,8.9,1,0.0,,,,0,,0,1,8.9,1,,0,0,8.48,,1,,,8.9,1,0.0,
USD,"Jan 26, 2026",5,1,2026,8,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,137886423153913,B0776QYR57 - Nail Swatch Sticks 200Pcs,"=""462396908340020""",SPV Kw Ex Tos Ros- nail swatch stick - B0776QYR57,25,ENABLED,legacy,3750000,CPC,"=""540171739194466""",B0776QYR57-SP-Ext-nail swatch stick,ENABLED,B0776QYR57,JA-2HQA-0I4J,,,,Top of Search on-Amazon,nail swatch stick,EXACT,nail swatch sticks,nail swatch sticks,0,,0,0,,,,,0,0.0,1,7.95,1,0.0,,,,0,,0,0,0.0,0,,0,0,7.95,,1,,,7.95,1,0.0,
USD,"Jan 22, 2026",4,1,2026,4,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,264568669930856,Scavenger Smile,"=""299362373048865""",SP Kw Scavenger Smile,10,ENABLED,legacy,1500000,CPC,"=""401774250700970""",SP Kw Scavenger,ENABLED,B077N229T6,LV-JRO3-X3S6,,,,Detail Page on-Amazon,kitchen spoon,BROAD,scoops for canisters,scoops for canisters,0,,0,0,,,,,0,0.0,1,11.44,1,0.0,,,,0,,0,0,0.0,0,,0,0,11.02,,1,,,11.44,1,0.0,
USD,"Jan 26, 2026",5,1,2026,8,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,168395887663498,B075R3XR7Y - 4Pcs Cocktail Spoon Long,"=""373820645058239""",SpV Pt B086YGF75J - B075R3XR7Y,15,ENABLED,legacy,,CPC,"=""356063657061236""",Product,ENABLED,B075R3XR7Y,EM-5VD0-2FC5,,,,Top of Search on-Amazon,"asin=""B086YGF75J""",TARGETING_EXPRESSION,B086YGF75J,B086YGF75J,0,,0,0,,,,,0,0.0,1,9.95,1,0.0,,,,0,,0,0,0.0,0,,0,0,9.53,,1,,,9.95,1,0.0,
USD,"Jan 24, 2026",4,1,2026,20,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,193806455870425,B089YTQ1RL - Plastic Bobbins 360,"=""356053693255431""",Sp Kw Br +bobbins+plastic - B089YTQ1RL,5,ENABLED,legacy,,CPC,"=""297309674993345""",B089YTQ1RL-SP-Broad-bobbins plastic,ENABLED,B089YTQ1RL,69-AUCB-U9L1,,,,Other on-Amazon,+bobbins+plastic,BROAD,plastic dmc bobbins,plastic dmc bobbins,0,,0,0,,,,,0,0.0,1,9.95,1,0.0,,,,0,,0,0,0.0,0,,0,0,9.53,,1,,,9.95,1,0.0,
USD,"Jan 24, 2026",4,1,2026,4,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,137886423153913,B0776QYR57 - Nail Swatch Sticks 200Pcs,"=""402416760984794""",Sp KW Br +nail+swatch+sticks - B0776QYR57,7,ENABLED,legacy,,CPC,"=""393089500691090""",Sp KW Br - Nail Swatch Sticks - B0776QYR57,ENABLED,B0776QYR57,JA-2HQA-0I4J,,,,Top of Search on-Amazon,+nail+swatch+sticks,BROAD,gel nail polish swatch sticks,gel nail polish swatch sticks,0,,0,0,,,,,0,0.0,1,7.95,1,0.0,,,,0,,0,0,0.0,0,,0,0,7.55,,1,,,7.95,1,0.0,
USD,"Jan 26, 2026",5,1,2026,8,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,137886423153913,B0776QYR57 - Nail Swatch Sticks 200Pcs,"=""494473176013978""",SP Kw Ex - nail swatch - B0776QYR57,20,ENABLED,legacy,,CPC,"=""525954610673823""",B0776QYR57-SP-Ext-nail swatch,ENABLED,B0776QYR57,JA-2HQA-0I4J,,,,Top of Search on-Amazon,nail swatch,EXACT,nail swatch,nail swatch,0,,0,0,,,,,0,0.0,1,7.95,1,0.0,,,,0,,0,0,0.0,0,,0,0,8.17,,1,,,7.95,1,0.0,
USD,"Jan 23, 2026",4,1,2026,16,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,262748048471959,B071VTG4V7 - Nail Floor Protectors 100,"=""354856182395776""",Sp Kw Ex - nail in chair leg floor protectors - B071VTG4V7,4,ENABLED,legacy,,CPC,"=""370441765428515""",Exact,ENABLED,B071VTG4V7,OM-GZ9W-B2JG,,,,Detail Page on-Amazon,nail in chair leg floor protectors,EXACT,nail in chair leg floor protectors,nail in chair leg floor protectors,0,,0,0,,,,,0,0.0,1,6.9,1,0.0,,,,0,,0,0,0.0,0,,0,0,6.47,,1,,,6.9,1,0.0,
USD,"Jan 25, 2026",4,1,2026,13,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,273587567594476,B08PKPR7LP - 8Pcs Cocktail Spoon Long,"=""322462466565877""",Sp Pt B086YGF75J - B08PKPR7LP,12,ENABLED,legacy,,CPC,"=""311671264750557""",Sp Pt B086YGF75J - B08PKPR7LP,ENABLED,B08PKPR7LP,TY-Q1XV-A8N7,,,,Other on-Amazon,"asin=""B086YGF75J""",TARGETING_EXPRESSION,B086YGF75J,B086YGF75J,0,,0,0,,,,,0,0.0,1,16.75,1,0.0,,,,0,,0,0,0.0,0,,0,0,16.33,,1,,,16.75,1,0.0,
USD,"Jan 25, 2026",4,1,2026,13,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,168395887663498,B075R3XR7Y - 4Pcs Cocktail Spoon Long,"=""553177525538534""",Sp Kw Ex Tos - long stirring spoon - B075R3XR7Y,5,ENABLED,legacy,,CPC,"=""377877689503497""",Sp Kw Ex - long stirring spoon - B075R3XR7Y,ENABLED,B075R3XR7Y,EM-5VD0-2FC5,,,,Top of Search on-Amazon,long stirring spoon,EXACT,long stirring spoon,long stirring spoon,0,,0,0,,,,,0,0.0,1,9.95,1,0.0,,,,0,,0,0,0.0,0,,0,0,9.53,,1,,,9.95,1,0.0,
